hour_index,datetime, global_horizontal_irradiance , direct_normal_irradiance , diffuse_horizontal_irradiance , dry_bulb_temperature , windspeed , albedo , solar_altitude_angle , solar_azimuth_angle , solar_incident_angle , horizon_elevation_angle , tracker_roll_angle , adjusted_ghi , poa_direct_irradiance , poa_diffuse_irradiance , poa_reflected_irradiance , shaded_direct_irradiance , shaded_diffuse_irradiance , shaded_reflected_irradiance , effective_direct_irradiance , effective_diffuse_irradiance , effective_reflected_irradiance , soiled_irradiance , total_irradiance , nameplate_power , avg_cell_temp , module_irradiance_derated_power , module_mpp_power , module_power , optimizer_input_power , optimizer_output_power , optimal_dc_power , optimal_dc_voltage , inverter_overpower_loss , inverter_underpower_loss , inverter_overvoltage_loss , inverter_undervoltage_loss , actual_dc_power , actual_dc_voltage ,ac_power ,pv_kw 
6330,9/21/2025 17:00,12.78,,12.78,18.47,3.55,0.2,2.64,266.67,83.68, -   ,,12.78, -   ,12.47,0.02, -   ,12.47,0, -   ,11.9,0,11.67,11.67,"9,794.21",18.76,"7,209.17","7,368.90","7,157.84", -   , -   ,"7,157.20",407.7, -   , -   , -   , -   ,"7,157.20",407.7,"6,800.57",6.767
6331,9/21/2025 18:00, -   ,, -   ,17.63,4.14,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6332,9/21/2025 19:00, -   ,, -   ,16.78,4.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6333,9/21/2025 20:00, -   ,, -   ,15.93,3.63,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6334,9/21/2025 21:00, -   ,, -   ,15.08,4.83,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6335,9/21/2025 22:00, -   ,, -   ,14.23,4.56,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6336,9/21/2025 23:00, -   ,, -   ,13.37,4.81,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6337,9/22/2025 0:00, -   ,, -   ,12.46,4.65,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6338,9/22/2025 1:00, -   ,, -   ,11.63,4.44,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6339,9/22/2025 2:00, -   ,, -   ,11.07,6.04,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6340,9/22/2025 3:00, -   ,, -   ,10.57,6.26,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6341,9/22/2025 4:00, -   ,, -   ,10.21,5.02,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6342,9/22/2025 5:00,0.47,,0.47,10.19,5.15,0.2,-2.06,86.35,86.03, -   ,,0.47, -   ,0.46,0, -   ,0.46, -   , -   ,0.44, -   ,0.43,0.43,365.08,10.2,20.08,19.79,19.74, -   , -   ,19.74,47.65, -   , -   , -   ,19.74, -   ,150, -   ,0
6343,9/22/2025 6:00,73.17,,33.18,10.86,4.4,0.2,6.01,99.02,82.12, -   ,,73.17,51.89,36.69,0.11,4.38,36.69,0.01,3.79,35.04,0,38.06,38.07,"31,952.29",11.75,"28,236.08","29,627.73","28,263.85", -   , -   ,"28,253.09",452.02, -   , -   , -   , -   ,"28,253.09",452.02,"27,004.81",26.87
6344,9/22/2025 7:00,194.33,,48.58,11.93,4.93,0.2,13.79,112.05,76.25, -   ,,194.33,143.54,50.38,0.3,143.54,50.38,0.03,120.13,48.11,0.01,164.89,164.86,"138,408.38",15.66,"134,574.92","138,392.53","133,969.98", -   , -   ,"133,726.66",468.53, -   , -   , -   , -   ,"133,726.66",468.53,"129,949.38",129.3
6345,9/22/2025 8:00,323.78,,58.52,13.14,4.16,0.2,20.85,125.93,69.28, -   ,,323.78,261.24,60.79,0.49,261.24,60.79,0.04,237.04,58.05,0.01,289.2,289.25,"242,826.11",20.03,"239,898.42","243,367.19","235,087.42", -   , -   ,"234,492.28",466.91, -   , -   , -   , -   ,"234,492.28",466.91,"228,424.10",227.282
6346,9/22/2025 9:00,434.52,,62.23,14.41,3.51,0.2,26.71,141.04,63.58, -   ,,434.52,366.63,64.76,0.66,366.63,64.76,0.06,343.55,61.84,0.02,397.3,397.38,"333,593.47",24.29,"332,105.30","332,429.12","321,158.62", -   , -   ,"320,123.80",462.88, -   , -   , -   , -   ,"320,123.80",462.88,"311,636.60",310.078
6347,9/22/2025 10:00,507.33,,57.93,15.53,3.63,0.2,30.84,157.52,59.63, -   ,,507.33,442.57,60.35,0.77,442.57,60.35,0.07,420.86,57.63,0.02,468.94,468.91,"393,629.40",27.09,"393,175.72","390,059.40","377,589.10", -   , -   ,"376,177.84",459.38, -   , -   , -   , -   ,"376,177.84",459.38,"365,995.75",364.166
6348,9/22/2025 11:00,532.28,,66.42,16.4,3.83,0.2,32.74,175.05,57.82, -   ,,532.28,458.79,68.97,0.81,458.79,68.97,0.07,438.66,65.86,0.02,494.46,494.45,"415,057.88",28.44,"414,975.80","409,877.72","398,256.44", -   , -   ,"396,677.28",456.31, -   , -   , -   , -   ,"396,677.28",456.31,"385,805.80",383.877
6349,9/22/2025 12:00,523.78,,69,17,2.62,0.2,32.17,192.84,58.34, -   ,,523.78,447.87,71.61,0.8,447.87,71.61,0.07,427.56,68.38,0.02,486.04,486.01,"407,958.10",29.82,"407,745.44","400,608.72","388,241.72", -   , -   ,"386,726.56",454.93, -   , -   , -   , -   ,"386,726.56",454.93,"376,137.90",374.257
6350,9/22/2025 13:00,469.68,,100.75,17.31,2.58,0.2,29.19,209.96,61.15, -   ,,469.68,363.33,103.5,0.71,363.33,103.5,0.06,343.68,98.83,0.02,433.68,433.67,"364,017.97",28.77,"363,047.22","357,711.84","347,093.80", -   , -   ,"345,856.62",454.84, -   , -   , -   , -   ,"345,856.62",454.84,"336,490.84",334.808
6351,9/22/2025 14:00,386.3,,57.82,17.31,3.8,0.2,24.2,225.82,65.97, -   ,,386.3,323.49,60.26,0.59,323.49,60.26,0.05,299.61,57.54,0.02,350.02,349.98,"293,766.60",25.84,"291,622.62","289,924.00","280,833.10", -   , -   ,"279,983.75",458.13, -   , -   , -   , -   ,"279,983.75",458.13,"272,567.66",271.205
6352,9/22/2025 15:00,271.6,,50.12,16.93,4.56,0.2,17.72,240.32,72.34, -   ,,271.6,218.12,52.14,0.41,218.12,52.14,0.04,192.64,49.79,0.01,237.59,237.96,"199,719.86",22.46,"196,338.30","197,117.17","190,690.61", -   , -   ,"190,238.31",459.78, -   , -   , -   , -   ,"190,238.31",459.78,"184,902.47",183.978
6353,9/22/2025 16:00,144.77,,44.98,16.17,4.4,0.2,10.25,253.75,79.75, -   ,,144.77,98.27,46.23,0.22,98.27,46.23,0.02,86.62,44.14,0.01,128.16,128.46,"107,806.66",19.19,"104,076.07","105,601.15","102,403.20", -   , -   ,"102,237.63",459.95, -   , -   , -   , -   ,"102,237.63",459.95,"99,392.07",98.895
6354,9/22/2025 17:00,12.2,,12.07,15.22,4.38,0.2,2.27,266.54,83.87, -   ,,12.2,0.16,11.78,0.02,0.01,11.78,0,0.01,11.25,0,11.04,11.04,"9,265.03",15.48,"6,730.26","6,952.62","6,739.68", -   , -   ,"6,739.12",411.58, -   , -   , -   , -   ,"6,739.12",411.58,"6,402.36",6.37
6355,9/22/2025 18:00, -   ,, -   ,14.82,5.78,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6356,9/22/2025 19:00, -   ,, -   ,14.53,5.56,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6357,9/22/2025 20:00, -   ,, -   ,14.23,4.68,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6358,9/22/2025 21:00, -   ,, -   ,13.94,3.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6359,9/22/2025 22:00, -   ,, -   ,13.65,4.11,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6360,9/22/2025 23:00, -   ,, -   ,13.42,4.68,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6361,9/23/2025 0:00, -   ,, -   ,13.62,5.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6362,9/23/2025 1:00, -   ,, -   ,13.89,4.91,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6363,9/23/2025 2:00, -   ,, -   ,14.07,4.88,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6364,9/23/2025 3:00, -   ,, -   ,14.22,5.68,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6365,9/23/2025 4:00, -   ,, -   ,14.33,4.83,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6366,9/23/2025 5:00,0.28,,0.28,14.4,4.38,0.2,-2.34,86.63,86.17, -   ,,0.28, -   ,0.28,0, -   ,0.28, -   , -   ,0.27, -   ,0.26,0.26,222.4,14.4,7.45,7.38,7.36, -   , -   ,7.36,28.78, -   , -   , -   ,7.36, -   ,150, -   ,0
6367,9/23/2025 6:00,10.07,,10.07,14.58,4.12,0.2,5.72,99.3,82.27, -   ,,10.07, -   ,9.63,0.02, -   ,9.63,0, -   ,9.2,0,9.01,9.02,"7,567.36",14.79,"5,208.66","5,380.25","5,223.97", -   , -   ,"5,223.62",405.79, -   , -   , -   , -   ,"5,223.62",405.79,"4,961.92",4.937
6368,9/23/2025 7:00,27.33,,27.33,14.86,5.17,0.2,13.49,112.33,76.55, -   ,,27.33, -   ,26.74,0.04, -   ,26.74,0, -   ,25.53,0,25.02,25.02,"21,005.50",15.42,"17,627.63","18,278.55","17,651.01", -   , -   ,"17,647.58",435.73, -   , -   , -   , -   ,"17,647.58",435.73,"16,792.99",16.709
6369,9/23/2025 8:00,45.47,,45.47,15.03,6.13,0.2,20.54,126.2,69.59, -   ,,45.47, -   ,44.5,0.07, -   ,44.5,0.01, -   ,42.49,0,41.65,41.65,"34,958.56",15.91,"30,985.42","32,077.20","31,004.48", -   , -   ,"30,994.32",445.17, -   , -   , -   , -   ,"30,994.32",445.17,"29,568.23",29.42
6370,9/23/2025 9:00,64.82,,64.82,15.21,6.13,0.2,26.38,141.28,63.91, -   ,,64.82, -   ,63.47,0.1, -   ,63.47,0.01, -   ,60.61,0,59.4,59.4,"49,859.26",16.46,"45,501.24","46,995.90","45,451.55", -   , -   ,"45,430.36",451.23, -   , -   , -   , -   ,"45,430.36",451.23,"43,469.27",43.252
6371,9/23/2025 10:00,65.47,,65.47,15.8,6.1,0.2,30.47,157.71,59.99, -   ,,65.47, -   ,64.11,0.1, -   ,64.11,0.01, -   ,61.22,0,60,60,"50,366.23",17.06,"45,998.36","47,403.36","45,831.86", -   , -   ,"45,810.21",450.23, -   , -   , -   , -   ,"45,810.21",450.23,"43,834.70",43.616
6372,9/23/2025 11:00,69.25,,69.25,16.07,6.02,0.2,32.36,175.18,58.19, -   ,,69.25, -   ,67.83,0.11, -   ,67.83,0.01, -   ,64.77,0,63.48,63.48,"53,283.01",17.41,"48,861.84","50,286.91","48,586.06", -   , -   ,"48,561.88",451.05, -   , -   , -   , -   ,"48,561.88",451.05,"46,494.76",46.262
6373,9/23/2025 12:00,66.92,,66.92,16.17,5.58,0.2,31.77,192.89,58.72, -   ,,66.92, -   ,65.54,0.1, -   ,65.54,0.01, -   ,62.58,0,61.33,61.33,"51,484.86",17.51,"47,095.76","48,453.03","46,865.60", -   , -   ,"46,842.94",449.75, -   , -   , -   , -   ,"46,842.94",449.75,"44,831.11",44.607
6374,9/23/2025 13:00,55.73,,55.73,16.27,6.06,0.2,28.8,209.94,61.54, -   ,,55.73, -   ,54.57,0.08, -   ,54.57,0.01, -   ,52.11,0,51.07,51.07,"42,870.34",17.34,"38,668.44","39,813.63","38,513.40", -   , -   ,"38,497.92",446.78, -   , -   , -   , -   ,"38,497.92",446.78,"36,781.48",36.598
6375,9/23/2025 14:00,46.35,,46.35,16.33,6.45,0.2,23.81,225.74,66.36, -   ,,46.35, -   ,45.37,0.07, -   ,45.37,0.01, -   ,43.32,0,42.46,42.46,"35,642.44",17.2,"31,646.99","32,604.09","31,557.57", -   , -   ,"31,547.01",443.4, -   , -   , -   , -   ,"31,547.01",443.4,"30,098.99",29.949
6376,9/23/2025 15:00,32.92,,32.92,16.29,6.5,0.2,17.33,240.21,72.72, -   ,,32.92, -   ,32.21,0.05, -   ,32.21,0, -   ,30.75,0,30.14,30.14,"25,301.28",16.9,"21,707.05","22,388.68","21,694.66", -   , -   ,"21,689.51",436.58, -   , -   , -   , -   ,"21,689.51",436.58,"20,655.08",20.552
6377,9/23/2025 16:00,16.82,,16.82,16.17,6.44,0.2,9.88,253.62,80.13, -   ,,16.82, -   ,16.45,0.03, -   ,16.45,0, -   ,15.7,0,15.39,15.39,"12,918.22",16.48,"10,067.62","10,385.72","10,052.75", -   , -   ,"10,051.55",420.86, -   , -   , -   , -   ,"10,051.55",420.86,"9,553.35",9.506
6378,9/23/2025 17:00,2.67,,2.67,16.01,5.87,0.2,1.89,266.4,84.05, -   ,,2.67, -   ,2.56,0, -   ,2.56,0, -   ,2.45,0,2.4,2.4,"2,014.20",16.06,607.85,602.92,600.4, -   , -   ,600.39,268.35, -   , -   , -   , -   ,600.39,268.35,571.75,0.569
6379,9/23/2025 18:00, -   ,, -   ,15.88,4.78,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6380,9/23/2025 19:00, -   ,, -   ,15.76,5.73,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6381,9/23/2025 20:00, -   ,, -   ,15.63,6.56,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6382,9/23/2025 21:00, -   ,, -   ,15.44,6.53,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6383,9/23/2025 22:00, -   ,, -   ,15.29,6.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6384,9/23/2025 23:00, -   ,, -   ,15.11,6.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6385,9/24/2025 0:00, -   ,, -   ,13.89,7.23,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6386,9/24/2025 1:00, -   ,, -   ,12.54,7.56,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6387,9/24/2025 2:00, -   ,, -   ,11.79,7.47,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6388,9/24/2025 3:00, -   ,, -   ,11.12,6.74,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6389,9/24/2025 4:00, -   ,, -   ,10.65,7.16,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6390,9/24/2025 5:00,0.22,,0.22,10.61,7.04,0.2,-2.62,86.92,86.31, -   ,,0.22, -   ,0.22,0, -   ,0.22, -   , -   ,0.21, -   ,0.2,0.2,170.64,10.62,4.39,4.33,4.32, -   , -   ,4.32,22.04, -   , -   , -   ,4.32, -   ,150, -   ,0
6391,9/24/2025 6:00,67.18,,30.45,11.14,6.88,0.2,5.44,99.58,82.41, -   ,,67.18,50.7,34.29,0.1,11.92,34.29,0.01,10.24,32.74,0,42.12,42.1,"35,347.77",11.98,"31,654.75","33,151.06","30,122.54", -   , -   ,"30,107.60",435.82, -   , -   , -   , -   ,"30,107.60",435.82,"28,793.75",28.65
6392,9/24/2025 7:00,169.8,,62.32,11.93,6.25,0.2,13.2,112.61,76.84, -   ,,169.8,105.85,63.86,0.26,105.85,63.86,0.02,87.61,60.98,0.01,145.63,145.61,"122,246.81",14.96,"118,165.84","122,034.54","117,655.62", -   , -   ,"117,477.03",469.74, -   , -   , -   , -   ,"117,477.03",469.74,"114,127.93",113.557
6393,9/24/2025 8:00,294.38,,70.92,12.88,6.79,0.2,20.23,126.46,69.91, -   ,,294.38,220.07,73.01,0.45,220.07,73.01,0.04,198.76,69.72,0.01,263.12,263.25,"220,998.94",18.17,"217,732.52","222,543.83","215,564.39", -   , -   ,"215,067.36",469.08, -   , -   , -   , -   ,"215,067.36",469.08,"209,547.36",208.5
6394,9/24/2025 9:00,415.6,,73.95,13.94,6.33,0.2,26.04,141.52,64.25, -   ,,415.6,336.46,76.62,0.63,336.46,76.62,0.05,314.37,73.16,0.02,379.8,379.79,"318,824.47",21.8,"317,086.56","320,311.97","309,965.53", -   , -   ,"309,008.84",466.73, -   , -   , -   , -   ,"309,008.84",466.73,"300,904.25",299.4
6395,9/24/2025 10:00,437.7,,124.32,14.76,5.7,0.2,30.11,157.91,60.34, -   ,,437.7,308.62,127.18,0.66,308.62,127.18,0.06,292.82,121.45,0.02,406,406,"340,811.56",23.51,"339,458.70","341,135.80","329,960.06", -   , -   ,"328,905.12",464.82, -   , -   , -   , -   ,"328,905.12",464.82,"320,244.56",318.643
6396,9/24/2025 11:00,474.58,,125.52,15.41,4.81,0.2,31.97,175.3,58.57, -   ,,474.58,343.76,128.49,0.72,343.76,128.49,0.06,327.99,122.69,0.02,441.69,441.69,"370,772.56",25.49,"369,946.38","369,262.50","356,701.44", -   , -   ,"355,463.88",462.24, -   , -   , -   , -   ,"355,463.88",462.24,"345,991.00",344.261
6397,9/24/2025 12:00,442.13,,154.78,15.81,6.1,0.2,31.37,192.93,59.11, -   ,,442.13,282.98,156.52,0.67,282.98,156.52,0.06,269.54,149.46,0.02,410.64,410.71,"344,754.03",24.44,"343,471.22","344,077.30","332,827.53", -   , -   ,"331,757.16",463.74, -   , -   , -   , -   ,"331,757.16",463.74,"323,002.97",321.388
6398,9/24/2025 13:00,396.7,,142.23,16,6.76,0.2,28.4,209.91,61.93, -   ,,396.7,250.6,143.84,0.6,250.6,143.84,0.05,236.38,137.35,0.02,366.27,366.28,"307,452.47",23.38,"305,516.80","307,078.10","296,978.90", -   , -   ,"296,110.47",464.22, -   , -   , -   , -   ,"296,110.47",464.22,"288,377.12",286.935
6399,9/24/2025 14:00,333.85,,96.62,15.99,7.59,0.2,23.42,225.67,66.75, -   ,,333.85,233.63,99.04,0.51,233.63,99.04,0.04,215.47,94.57,0.01,303.85,303.83,"255,029.53",21.79,"252,244.17","254,718.92","246,565.69", -   , -   ,"245,934.61",464.74, -   , -   , -   , -   ,"245,934.61",464.74,"239,563.53",238.366
6400,9/24/2025 15:00,220.63,,81.7,15.66,8.53,0.2,16.95,240.1,73.11, -   ,,220.63,136.82,83.58,0.34,136.82,83.58,0.03,119.83,79.81,0.01,195.66,195.81,"164,349.27",19.18,"160,415.08","163,411.94","157,756.50", -   , -   ,"157,469.69",465.48, -   , -   , -   , -   ,"157,469.69",465.48,"153,052.06",152.287
6401,9/24/2025 16:00,114.22,,61.68,15.05,9.61,0.2,9.5,253.49,80.38, -   ,,114.22,52.43,62.43,0.17,52.43,62.43,0.01,47.09,59.62,0,104.58,104.59,"87,781.76",16.81,"83,527.19","85,875.34","82,790.05", -   , -   ,"82,699.43",462.49, -   , -   , -   , -   ,"82,699.43",462.49,"80,240.33",79.839
6402,9/24/2025 17:00,7.7,,7.7,14.22,10.26,0.2,1.52,266.27,84.24, -   ,,7.7, -   ,7.49,0.01, -   ,7.49,0, -   ,7.16,0,7.01,7.01,"5,887.23",14.34,"3,725.10","3,835.91","3,735.57", -   , -   ,"3,735.39",396.51, -   , -   , -   , -   ,"3,735.39",396.51,"3,548.02",3.53
6403,9/24/2025 18:00, -   ,, -   ,13.19,11.36,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6404,9/24/2025 19:00, -   ,, -   ,12.19,13.18,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6405,9/24/2025 20:00, -   ,, -   ,11.21,12.68,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6406,9/24/2025 21:00, -   ,, -   ,10.22,11.57,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6407,9/24/2025 22:00, -   ,, -   ,9.23,10.03,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6408,9/24/2025 23:00, -   ,, -   ,8.29,7.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6409,9/25/2025 0:00, -   ,, -   ,7.62,6.73,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6410,9/25/2025 1:00, -   ,, -   ,6.98,6.35,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6411,9/25/2025 2:00, -   ,, -   ,6.57,6.32,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6412,9/25/2025 3:00, -   ,, -   ,6.22,6.22,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6413,9/25/2025 4:00, -   ,, -   ,5.96,4.64,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6414,9/25/2025 5:00,0.1,,0.1,5.96,4.18,0.2,-2.9,87.2,86.45, -   ,,0.1, -   ,0.1,0, -   ,0.1, -   , -   ,0.1, -   ,0.09,0.09,79.02,5.96,0.94,0.92,0.92, -   , -   ,0.92,10.18, -   , -   , -   ,0.92, -   ,150, -   ,0
6415,9/25/2025 6:00,63.35,,31.6,6.56,4.3,0.2,5.16,99.87,82.56, -   ,,63.35,45.34,35.55,0.1,4,35.55,0.01,3.42,33.95,0,36.63,36.66,"30,768.60",7.43,"27,079.46","28,862.55","27,457.90", -   , -   ,"27,448.36",459.37, -   , -   , -   , -   ,"27,448.36",459.37,"26,230.67",26.1
6416,9/25/2025 7:00,181.43,,46.25,7.57,3.9,0.2,12.91,112.88,77.13, -   ,,181.43,133.13,47.97,0.28,133.13,47.97,0.02,109.53,45.8,0.01,152.23,152.05,"127,661.56",11.26,"123,842.06","129,203.35","125,035.74", -   , -   ,"124,822.07",475.06, -   , -   , -   , -   ,"124,822.07",475.06,"121,356.53",120.75
6417,9/25/2025 8:00,300.63,,58.53,8.72,3.49,0.2,19.91,126.73,70.22, -   ,,300.63,238.42,60.78,0.46,238.42,60.78,0.04,214.8,58.04,0.01,267.4,267.61,"224,657.30",15.38,"221,461.66","228,346.28","220,522.22", -   , -   ,"220,010.27",474.53, -   , -   , -   , -   ,"220,010.27",474.53,"214,399.50",213.328
6418,9/25/2025 9:00,403.1,,64.48,9.86,3.73,0.2,25.7,141.76,64.58, -   ,,403.1,333.47,66.99,0.61,333.47,66.99,0.05,311.11,63.97,0.02,367.59,367.71,"308,685.60",18.87,"306,775.88","312,982.88","302,105.12", -   , -   ,"301,215.38",471.98, -   , -   , -   , -   ,"301,215.38",471.98,"293,408.66",291.942
6419,9/25/2025 10:00,490.37,,57.25,10.88,4.61,0.2,29.75,158.09,60.7, -   ,,490.37,426.54,59.67,0.74,426.54,59.67,0.06,404.22,56.98,0.02,451.99,451.95,"379,387.12",21.33,"378,695.44","383,436.40","371,450.12", -   , -   ,"370,136.75",468.56, -   , -   , -   , -   ,"370,136.75",468.56,"360,302.30",358.501
6420,9/25/2025 11:00,525.38,,72.6,11.71,3.9,0.2,31.59,175.42,58.95, -   ,,525.38,445.9,75.27,0.8,445.9,75.27,0.07,424.98,71.87,0.02,486.94,486.94,"408,754.66",23.51,"408,569.20","410,678.20","397,238.50", -   , -   ,"395,739.38",465.91, -   , -   , -   , -   ,"395,739.38",465.91,"385,076.84",383.151
6421,9/25/2025 12:00,523.07,,55.75,12.26,3.01,0.2,30.98,192.98,59.5, -   ,,523.07,460.22,58.12,0.79,460.22,58.12,0.07,437.83,55.5,0.02,483.48,483.45,"405,802.70",24.67,"405,552.75","405,849.50","393,060.94", -   , -   ,"391,557.53",463.34, -   , -   , -   , -   ,"391,557.53",463.34,"380,967.50",379.063
6422,9/25/2025 13:00,470.23,,62.37,12.61,3.25,0.2,28,209.89,62.33, -   ,,470.23,401.67,64.9,0.71,401.67,64.9,0.06,378.31,61.97,0.02,431.5,431.23,"361,967.16",23.51,"360,957.75","362,369.84","350,564.03", -   , -   ,"349,345.44",464.79, -   , -   , -   , -   ,"349,345.44",464.79,"340,023.30",338.323
6423,9/25/2025 14:00,382.18,,48.62,12.66,2.74,0.2,23.03,225.59,67.14, -   ,,382.18,328.5,50.86,0.58,328.5,50.86,0.05,302.28,48.56,0.02,343.85,344.09,"288,817.66",21.66,"286,601.60","289,024.00","279,382.88", -   , -   ,"278,555.28",465.69, -   , -   , -   , -   ,"278,555.28",465.69,"271,254.47",269.898
6424,9/25/2025 15:00,268.35,,54.63,12.37,1.83,0.2,16.56,239.99,73.49, -   ,,268.35,210.47,56.67,0.41,210.47,56.67,0.03,183.51,54.12,0.01,232.89,232.77,"195,360.89",18.84,"191,965.10","194,953.69","188,308.78", -   , -   ,"187,871.48",465.97, -   , -   , -   , -   ,"187,871.48",465.97,"182,622.45",181.709
6425,9/25/2025 16:00,134.53,,40.53,11.76,1.63,0.2,9.12,253.36,80.58, -   ,,134.53,95.8,42.24,0.2,95.8,42.24,0.02,85.76,40.33,0.01,123.58,123.58,"103,717.96",15.25,"99,946.47","102,741.23","99,244.75", -   , -   ,"99,094.25",466.42, -   , -   , -   , -   ,"99,094.25",466.42,"96,350.70",95.869
6426,9/25/2025 17:00,7.77,,7.77,10.91,1.82,0.2,1.14,266.13,84.43, -   ,,7.77, -   ,7.58,0.01, -   ,7.58,0, -   ,7.24,0,7.09,7.09,"5,952.41",11.11,"3,781.82","3,927.42","3,818.74", -   , -   ,"3,818.55",402.44, -   , -   , -   , -   ,"3,818.55",402.44,"3,626.59",3.609
6427,9/25/2025 18:00, -   ,, -   ,10.29,2.54,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6428,9/25/2025 19:00, -   ,, -   ,9.72,2.03,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6429,9/25/2025 20:00, -   ,, -   ,9.15,2.62,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6430,9/25/2025 21:00, -   ,, -   ,8.58,3.57,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6431,9/25/2025 22:00, -   ,, -   ,8,4.47,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6432,9/25/2025 23:00, -   ,, -   ,7.47,5.49,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6433,9/26/2025 0:00, -   ,, -   ,7.19,4.95,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6434,9/26/2025 1:00, -   ,, -   ,6.95,5.54,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6435,9/26/2025 2:00, -   ,, -   ,6.79,6.06,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6436,9/26/2025 3:00, -   ,, -   ,6.65,6.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6437,9/26/2025 4:00, -   ,, -   ,6.56,6.27,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6438,9/26/2025 5:00, -   ,, -   ,6.62,6.86,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
